Monitor Name,Monitor Identifier,Nitrogen Dioxide Micrograms Per Cubic Metre,Particulate Matter Less Than 10 Micrometres,Sensor Read Time,Sensor Read Day Of Week,Graph Label X,Easting,Northing,Latitude,Longitude,Spatial Accuracy,Location,Last Uploaded,Organisation URI,:@computed_region_hxwp_gyfc,:@computed_region_6i9a_26nj
Netley School,1732150,10.547,,20/3/19 4:00,4,79 Wed 04:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,41.91,,17/3/19 14:00,1,76 Sun 14:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,58.216,,21/3/19 8:00,5,80 Thu 08:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,37.198,,21/3/19 9:00,5,80 Thu 09:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,68.295,,20/3/19 8:00,4,79 Wed 08:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,23.443,3.35,15/3/19 16:00,6,74 Fri 16:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,37.523,,15/3/19 3:00,6,74 Fri 03:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,56.361,,21/3/19 14:00,5,80 Thu 14:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,57.165,,15/3/19 9:00,6,74 Fri 09:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,58.595,7.18,20/3/19 21:00,4,79 Wed 21:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,79.511,,19/3/19 0:00,3,78 Tue 00:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,20.12,,20/3/19 1:00,4,79 Wed 01:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,66.459,,15/3/19 1:00,6,74 Fri 01:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,62.73,,16/3/19 18:00,7,75 Sat 18:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,73.631,,20/3/19 2:00,4,79 Wed 02:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,52.953,9.62,20/3/19 12:00,4,79 Wed 12:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,43.173,,18/3/19 12:00,2,77 Mon 12:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,28.971,4.39,18/3/19 3:00,2,77 Mon 03:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,58.79,,19/3/19 11:00,3,78 Tue 11:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,41.922,,15/3/19 15:00,6,74 Fri 15:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,16.055,,19/3/19 22:00,3,78 Tue 22:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,59.44,,15/3/19 11:00,6,74 Fri 11:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,48.004,,16/3/19 2:00,7,75 Sat 02:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,60.609,,21/3/19 19:00,5,80 Thu 19:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,51.045,,20/3/19 10:00,4,79 Wed 10:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,49.606,2.98,18/3/19 15:00,2,77 Mon 15:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,79.556,5.17,18/3/19 8:00,2,77 Mon 08:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,49.606,2.98,18/3/19 15:00,2,77 Mon 15:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,79.556,5.17,18/3/19 8:00,2,77 Mon 08:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,24.442,,20/3/19 5:00,4,79 Wed 05:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,86.713,,17/3/19 18:00,1,76 Sun 18:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,67.301,,18/3/19 20:00,2,77 Mon 20:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,12.785,6.39,16/3/19 9:00,7,75 Sat 09:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,55.004,,18/3/19 13:00,2,77 Mon 13:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,62.787,,16/3/19 13:00,7,75 Sat 13:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,59.001,,16/3/19 16:00,7,75 Sat 16:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,17.681,28.14,22/3/19 0:00,6,81 Fri 00:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,61.104,,18/3/19 14:00,2,77 Mon 14:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,62.577,,16/3/19 0:00,7,75 Sat 00:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,66.708,,15/3/19 17:00,6,74 Fri 17:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,76.175,,18/3/19 1:00,2,77 Mon 01:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,12.785,5.52,18/3/19 7:00,2,77 Mon 07:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,14.525,,20/3/19 12:00,4,79 Wed 12:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,20.005,,19/3/19 13:00,3,78 Tue 13:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,38.018,,18/3/19 13:00,2,77 Mon 13:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,77.552,,20/3/19 1:00,4,79 Wed 01:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,13.339,,18/3/19 12:00,2,77 Mon 12:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,16.897,7.04,15/3/19 1:00,6,74 Fri 01:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,48.788,,18/3/19 9:00,2,77 Mon 09:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,12.307,9.49,16/3/19 7:00,7,75 Sat 07:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,61.687,,20/3/19 12:00,4,79 Wed 12:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,55.577,,21/3/19 9:00,5,80 Thu 09:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,8.66,5.63,16/3/19 4:00,7,75 Sat 04:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,55.195,,21/3/19 15:00,5,80 Thu 15:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,19.115,29.02,21/3/19 22:00,5,80 Thu 22:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,46.121,,15/3/19 13:00,6,74 Fri 13:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,55.271,,15/3/19 1:00,6,74 Fri 01:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,46.138,,21/3/19 14:00,5,80 Thu 14:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,11.618,8.38,16/3/19 12:00,7,75 Sat 12:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Endsleigh Gardens,1466150,51.519,4.03,17/3/19 18:00,1,76 Sun 18:00,529688,182472,51.52629,-0.13194,Approximate location of the monitor,"(-0.13194, 51.52629)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,58.656,,19/3/19 14:00,3,78 Tue 14:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Tavistock Place,106150,54.393,,16/3/19 14:00,7,75 Sat 14:00,530100,182389,51.52545,-0.12604,Approximate location of the monitor,"(-0.12604, 51.52545)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Pancras Square,108150,19.259,,21/3/19 4:00,5,80 Thu 04:00,530035,183293,51.533588,-0.126643,Approximate location of the monitor,"(-0.126643, 51.533588)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Gordon Square,107150,51.427,,21/3/19 6:00,5,80 Thu 06:00,529824,182181,51.523643,-0.130093,Approximate location of the monitor,"(-0.130093, 51.523643)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
Netley School,1732150,10.585,4.27,17/3/19 1:00,1,76 Sun 01:00,529184,182621,51.527733,-0.139141,Approximate location of the monitor,"(-0.139141, 51.527733)",22/3/19 0:29,http://opendatacommunities.org/id/london-borough-council/camden,,
