Beach Name,Measurement Timestamp,Water Temperature,Wave Height
Montrose Beach,06/18/2016 06:00:00 AM,18.7,0.179
Ohio Street Beach,06/18/2016 06:00:00 AM,19.1,0.131
Calumet Beach,06/18/2016 04:00:00 PM,21.4,0.21
Montrose Beach,06/18/2016 04:00:00 PM,23.4,0.179
Ohio Street Beach,06/18/2016 04:00:00 PM,22.3,0.164
Calumet Beach,07/30/2015 07:00:00 AM,22.2,0.117
Calumet Beach,07/26/2016 02:00:00 AM,22.1,0.112
Montrose Beach,07/26/2016 02:00:00 AM,18.3,0.133
Ohio Street Beach,07/26/2016 02:00:00 AM,25.3,0.014
Ohio Street Beach,8/6/2016 20:00,24.9,0.217
Ohio Street Beach,08/13/2016 05:00:00 AM,23.7,0.13
Calumet Beach,08/15/2016 09:00:00 AM,24.1,0.105
Montrose Beach,08/15/2016 09:00:00 AM,23.6,0.122
Ohio Street Beach,08/15/2016 09:00:00 AM,23,0.085
Ohio Street Beach,08/15/2016 10:00:00 AM,23.1,0.12
Calumet Beach,08/16/2016 05:00:00 AM,23.8,0.273
Montrose Beach,08/16/2016 05:00:00 AM,23.3,0.373
Calumet Beach,07/28/2015 10:00:00 AM,24.5,0.155
63rd Street Beach,07/28/2015 10:00:00 AM,24,0.138
Montrose Beach,07/28/2015 10:00:00 AM,23.4,0.218
Osterman Beach,07/28/2015 10:00:00 AM,23.5,0.156
Ohio Street Beach,07/28/2015 10:00:00 AM,23.2,0.113
Calumet Beach,06/18/2016 07:00:00 AM,19.1,0.108
Calumet Beach,07/28/2015 11:00:00 AM,25.1,0.141
63rd Street Beach,07/28/2015 11:00:00 AM,24.3,0.134
Montrose Beach,07/28/2015 11:00:00 AM,23.7,0.231
Osterman Beach,07/28/2015 11:00:00 AM,24,0.184
Ohio Street Beach,07/28/2015 11:00:00 AM,23.4,0.115
Montrose Beach,06/18/2016 07:00:00 AM,18.7,0.205
Ohio Street Beach,06/18/2016 07:00:00 AM,19.1,0.128
Calumet Beach,06/18/2016 08:00:00 AM,19.2,0.108
Montrose Beach,06/18/2016 08:00:00 AM,18.8,0.194
Ohio Street Beach,06/18/2016 08:00:00 AM,19.3,0.166
Calumet Beach,06/18/2016 09:00:00 AM,19.5,0.107
Montrose Beach,06/18/2016 09:00:00 AM,19.1,0.196
Ohio Street Beach,06/18/2016 09:00:00 AM,19.6,0.132
Calumet Beach,06/18/2016 11:00:00 AM,20.2,0.104
Montrose Beach,06/18/2016 11:00:00 AM,19.6,0.18
Ohio Street Beach,06/18/2016 11:00:00 AM,20.5,0.158
Calumet Beach,06/18/2016 12:00:00 PM,20.5,0.116
Montrose Beach,06/18/2016 12:00:00 PM,20,0.194
Ohio Street Beach,06/18/2016 12:00:00 PM,21.5,0.166
Calumet Beach,06/18/2016 01:00:00 PM,20.8,0.111
Montrose Beach,06/18/2016 01:00:00 PM,20.4,0.202
Ohio Street Beach,06/18/2016 01:00:00 PM,21.9,0.188
Calumet Beach,06/18/2016 02:00:00 PM,21.1,0.116
Montrose Beach,06/18/2016 02:00:00 PM,21.8,0.181
Ohio Street Beach,06/18/2016 02:00:00 PM,22.1,0.183
Calumet Beach,06/18/2016 03:00:00 PM,21.6,0.166
Montrose Beach,06/18/2016 03:00:00 PM,22.2,0.209
Ohio Street Beach,06/18/2016 03:00:00 PM,22.5,0.169
63rd Street Beach,07/28/2015 12:00:00 PM,24.5,0.134
Montrose Beach,07/28/2015 12:00:00 PM,23.8,0.228
Osterman Beach,07/28/2015 12:00:00 PM,24.2,0.171
Ohio Street Beach,07/28/2015 12:00:00 PM,24.3,0.129
Calumet Beach,07/28/2015 01:00:00 PM,25.4,0.176
63rd Street Beach,07/28/2015 01:00:00 PM,24.7,0.152
Montrose Beach,07/28/2015 01:00:00 PM,23.8,0.234
Osterman Beach,07/28/2015 01:00:00 PM,24.2,0.198
Ohio Street Beach,07/28/2015 01:00:00 PM,25.4,0.129
Calumet Beach,06/18/2016 05:00:00 PM,21.5,0.133
Montrose Beach,06/18/2016 05:00:00 PM,22.9,0.235
Ohio Street Beach,06/18/2016 05:00:00 PM,22.5,0.168
Calumet Beach,07/26/2016 03:00:00 AM,21.8,0.117
Montrose Beach,07/26/2016 03:00:00 AM,18.2,0.154
Ohio Street Beach,07/26/2016 03:00:00 AM,25.3,0.014
Calumet Beach,07/26/2016 04:00:00 AM,21.3,0.115
Montrose Beach,07/26/2016 04:00:00 AM,18.1,0.165
Ohio Street Beach,07/26/2016 04:00:00 AM,25.3,0.014
Calumet Beach,07/26/2016 05:00:00 AM,21.2,0.107
Montrose Beach,07/26/2016 05:00:00 AM,18.1,0.169
Ohio Street Beach,07/26/2016 05:00:00 AM,25.3,0.014
Calumet Beach,07/26/2016 06:00:00 AM,21.2,0.161
Montrose Beach,07/26/2016 06:00:00 AM,18,0.175
Ohio Street Beach,07/26/2016 06:00:00 AM,25.4,0.014
Calumet Beach,07/26/2016 07:00:00 AM,20.8,0.116
Montrose Beach,07/26/2016 07:00:00 AM,18,0.172
Ohio Street Beach,07/26/2016 07:00:00 AM,24.7,0.015
Calumet Beach,07/26/2016 08:00:00 AM,21.1,0.125
Montrose Beach,07/26/2016 08:00:00 AM,18.1,0.146
Ohio Street Beach,07/26/2016 08:00:00 AM,23.9,0.015
Calumet Beach,07/26/2016 09:00:00 AM,21.4,0.121
Montrose Beach,07/26/2016 09:00:00 AM,18.5,0.122
Ohio Street Beach,07/26/2016 09:00:00 AM,24,0.017
Calumet Beach,07/28/2015 02:00:00 PM,25.5,0.142
63rd Street Beach,07/28/2015 02:00:00 PM,25,0.165
Montrose Beach,07/28/2015 02:00:00 PM,24.1,0.259
Osterman Beach,07/28/2015 02:00:00 PM,24.3,0.213
Ohio Street Beach,07/28/2015 02:00:00 PM,25,0.139
Calumet Beach,07/28/2015 03:00:00 PM,26.1,0.142
63rd Street Beach,07/28/2015 03:00:00 PM,25.2,0.169
Montrose Beach,07/28/2015 03:00:00 PM,24.6,0.214
Osterman Beach,07/28/2015 03:00:00 PM,25.2,0.201
Ohio Street Beach,07/28/2015 03:00:00 PM,24.8,0.143
Calumet Beach,07/28/2015 04:00:00 PM,26,0.186
63rd Street Beach,07/28/2015 04:00:00 PM,25.2,0.177
Montrose Beach,07/28/2015 04:00:00 PM,23.6,0.236
Osterman Beach,07/28/2015 04:00:00 PM,24.7,0.223
Ohio Street Beach,07/28/2015 04:00:00 PM,24.8,0.165
Calumet Beach,07/28/2015 05:00:00 PM,26.6,0.234
63rd Street Beach,07/28/2015 05:00:00 PM,25.1,0.208
Montrose Beach,07/28/2015 05:00:00 PM,22.8,0.263
Osterman Beach,07/28/2015 05:00:00 PM,24.3,0.265
Ohio Street Beach,07/28/2015 05:00:00 PM,24.6,0.158
Calumet Beach,07/28/2015 06:00:00 PM,27.1,0.2
63rd Street Beach,07/28/2015 06:00:00 PM,25.1,0.188
Montrose Beach,07/28/2015 06:00:00 PM,23,0.23
Osterman Beach,07/28/2015 06:00:00 PM,24.3,0.257
Ohio Street Beach,07/28/2015 06:00:00 PM,24.4,0.185
Calumet Beach,07/28/2015 07:00:00 PM,26.2,0.166
63rd Street Beach,07/28/2015 07:00:00 PM,25.3,0.179
Montrose Beach,07/28/2015 07:00:00 PM,22.9,0.23
Osterman Beach,07/28/2015 07:00:00 PM,24.4,0.223
Ohio Street Beach,07/28/2015 07:00:00 PM,24.3,0.146
Calumet Beach,07/28/2015 08:00:00 PM,25.7,0.147
63rd Street Beach,07/28/2015 08:00:00 PM,25.1,0.149
Montrose Beach,07/28/2015 08:00:00 PM,22.7,0.209
Osterman Beach,07/28/2015 08:00:00 PM,24.2,0.198
Ohio Street Beach,07/28/2015 08:00:00 PM,24.3,0.133
Calumet Beach,07/28/2015 09:00:00 PM,25.7,0.134
63rd Street Beach,07/28/2015 09:00:00 PM,25,0.145
Montrose Beach,07/28/2015 09:00:00 PM,23,0.185
Osterman Beach,07/28/2015 09:00:00 PM,24.3,0.2
Ohio Street Beach,07/28/2015 09:00:00 PM,24.2,0.131
Calumet Beach,07/28/2015 10:00:00 PM,25.7,0.119
63rd Street Beach,07/28/2015 10:00:00 PM,25,0.124
Montrose Beach,07/28/2015 10:00:00 PM,23.2,0.168
Osterman Beach,07/28/2015 10:00:00 PM,24.3,0.182
Ohio Street Beach,07/28/2015 10:00:00 PM,24.1,0.11
Calumet Beach,07/28/2015 11:00:00 PM,25.6,0.122
63rd Street Beach,07/28/2015 11:00:00 PM,24.9,0.128
Montrose Beach,07/28/2015 11:00:00 PM,23.1,0.163
Osterman Beach,07/28/2015 11:00:00 PM,23.7,0.167
Ohio Street Beach,07/28/2015 11:00:00 PM,24,0.111
Calumet Beach,07/29/2015 12:00:00 AM,25.6,0.095
63rd Street Beach,07/29/2015 12:00:00 AM,24.8,0.114
Montrose Beach,07/29/2015 12:00:00 AM,23.1,0.175
Osterman Beach,07/29/2015 12:00:00 AM,23.5,0.149
Ohio Street Beach,07/29/2015 12:00:00 AM,23.8,0.102
Calumet Beach,07/29/2015 01:00:00 AM,25.4,0.092
63rd Street Beach,07/29/2015 01:00:00 AM,24.8,0.1
Montrose Beach,07/29/2015 01:00:00 AM,23,0.143
Osterman Beach,07/29/2015 01:00:00 AM,23.4,0.143
Ohio Street Beach,07/29/2015 01:00:00 AM,23.7,0.086
Calumet Beach,07/29/2015 02:00:00 AM,25.2,0.084
63rd Street Beach,07/29/2015 02:00:00 AM,24.7,0.095
Montrose Beach,07/29/2015 02:00:00 AM,23,0.129
Osterman Beach,07/29/2015 02:00:00 AM,23.2,0.124
Ohio Street Beach,07/29/2015 02:00:00 AM,23.6,0.082
Calumet Beach,07/29/2015 03:00:00 AM,24.8,0.07
63rd Street Beach,07/29/2015 03:00:00 AM,24.5,0.085
Montrose Beach,07/29/2015 03:00:00 AM,22.5,0.116
Osterman Beach,07/29/2015 03:00:00 AM,22.6,0.116
Ohio Street Beach,07/29/2015 03:00:00 AM,23.4,0.07
Calumet Beach,06/18/2016 06:00:00 PM,21.4,0.115
Montrose Beach,06/18/2016 06:00:00 PM,22.2,0.164
Ohio Street Beach,06/18/2016 06:00:00 PM,22.3,0.16
Calumet Beach,06/18/2016 07:00:00 PM,21.4,0.132
Montrose Beach,06/18/2016 07:00:00 PM,21.5,0.169
Ohio Street Beach,06/18/2016 07:00:00 PM,22.2,0.147
Calumet Beach,06/18/2016 08:00:00 PM,21.8,0.131
Montrose Beach,06/18/2016 08:00:00 PM,22,0.2
Ohio Street Beach,06/18/2016 08:00:00 PM,21.8,0.139
Calumet Beach,06/18/2016 09:00:00 PM,21.6,0.11
Montrose Beach,06/18/2016 09:00:00 PM,22.5,0.132
Ohio Street Beach,06/18/2016 09:00:00 PM,21.4,0.139
Calumet Beach,06/18/2016 10:00:00 PM,21.7,0.098
Montrose Beach,06/18/2016 10:00:00 PM,22,0.121
Ohio Street Beach,06/18/2016 10:00:00 PM,20.6,0.163
Calumet Beach,06/18/2016 11:00:00 PM,21.5,0.106
Montrose Beach,06/18/2016 11:00:00 PM,21.2,0.127
Ohio Street Beach,06/18/2016 11:00:00 PM,20.2,0.172
Calumet Beach,06/19/2016 12:00:00 AM,21.3,0.141
Montrose Beach,06/19/2016 12:00:00 AM,20.9,0.121
Ohio Street Beach,06/19/2016 12:00:00 AM,20.1,0.133
Calumet Beach,06/19/2016 02:00:00 AM,20.8,0.106
Calumet Beach,07/29/2015 04:00:00 AM,24.7,0.064
63rd Street Beach,07/29/2015 04:00:00 AM,24.3,0.081
Montrose Beach,07/29/2015 04:00:00 AM,21.9,0.111
Osterman Beach,07/29/2015 04:00:00 AM,22.5,0.111
Ohio Street Beach,07/29/2015 04:00:00 AM,23.4,0.066
Calumet Beach,07/29/2015 05:00:00 AM,24.1,0.06
63rd Street Beach,07/29/2015 05:00:00 AM,23.2,0.072
Montrose Beach,07/29/2015 05:00:00 AM,20.3,0.09
Osterman Beach,07/29/2015 05:00:00 AM,22.2,0.088
Ohio Street Beach,07/29/2015 05:00:00 AM,23.4,0.056
Calumet Beach,07/29/2015 06:00:00 AM,23.8,0.061
63rd Street Beach,07/29/2015 06:00:00 AM,22.1,0.064
Montrose Beach,07/29/2015 06:00:00 AM,19.2,0.079
Osterman Beach,07/29/2015 06:00:00 AM,20.9,0.082
Ohio Street Beach,07/29/2015 06:00:00 AM,23.4,0.055
Calumet Beach,07/29/2015 07:00:00 AM,23.5,0.07
63rd Street Beach,07/29/2015 07:00:00 AM,21.5,0.07
Montrose Beach,07/29/2015 07:00:00 AM,18.5,0.093
Osterman Beach,07/29/2015 07:00:00 AM,19.6,0.088
Ohio Street Beach,07/29/2015 07:00:00 AM,23.3,0.076
Montrose Beach,06/19/2016 02:00:00 AM,20.5,0.118
Ohio Street Beach,06/19/2016 02:00:00 AM,20,0.092
Calumet Beach,07/26/2016 10:00:00 AM,21.6,0.111
Montrose Beach,07/26/2016 10:00:00 AM,18.6,0.108
Ohio Street Beach,07/26/2016 10:00:00 AM,24,0.017
Calumet Beach,07/29/2015 08:00:00 AM,23.3,0.061
63rd Street Beach,07/29/2015 08:00:00 AM,20.7,0.065
Montrose Beach,07/29/2015 08:00:00 AM,18.2,0.086
Osterman Beach,07/29/2015 08:00:00 AM,18.5,0.082
Ohio Street Beach,07/29/2015 08:00:00 AM,23.4,0.054
Calumet Beach,06/19/2016 03:00:00 AM,20.6,0.105
Calumet Beach,07/29/2015 10:00:00 AM,23.5,0.078
Calumet Beach,07/29/2015 11:00:00 AM,23.6,0.071
Calumet Beach,07/29/2015 05:00:00 PM,25.7,0.098
Calumet Beach,07/29/2015 06:00:00 PM,25.2,0.094
Calumet Beach,07/29/2015 08:00:00 PM,24.5,0.123
Calumet Beach,07/29/2015 10:00:00 PM,23.6,0.15
63rd Street Beach,07/29/2015 03:00:00 PM,24.8,0.162
Calumet Beach,07/29/2015 11:00:00 PM,23.1,0.144
Montrose Beach,07/29/2015 04:00:00 PM,21.5,0.194
Calumet Beach,07/30/2015 12:00:00 AM,22.7,0.123
Calumet Beach,07/30/2015 01:00:00 AM,22.4,0.125
Calumet Beach,07/30/2015 03:00:00 AM,22.3,0.126
63rd Street Beach,07/29/2015 10:00:00 PM,24.3,0.124
Montrose Beach,07/29/2015 11:00:00 PM,20,0.11
Osterman Beach,07/29/2015 03:00:00 PM,20.9,0.145
Ohio Street Beach,07/29/2015 04:00:00 PM,25.6,0.129
Calumet Beach,07/30/2015 09:00:00 PM,23.6,0.128
63rd Street Beach,07/30/2015 09:00:00 PM,24,0.131
Montrose Beach,07/30/2015 09:00:00 PM,22.4,0.126
Osterman Beach,07/30/2015 09:00:00 PM,22.5,0.136
Ohio Street Beach,07/30/2015 09:00:00 PM,23.1,0.119
Calumet Beach,07/30/2015 10:00:00 PM,23.7,0.121
63rd Street Beach,07/30/2015 10:00:00 PM,23.8,0.119
Montrose Beach,07/30/2015 10:00:00 PM,22.4,0.147
Osterman Beach,07/30/2015 10:00:00 PM,22.4,0.155
Ohio Street Beach,07/30/2015 10:00:00 PM,22.7,0.114
Calumet Beach,07/30/2015 11:00:00 PM,23.5,0.132
Montrose Beach,07/30/2015 11:00:00 PM,22.3,0.136
Osterman Beach,07/30/2015 11:00:00 PM,22.4,0.147
Ohio Street Beach,07/30/2015 11:00:00 PM,22.6,0.117
Calumet Beach,07/31/2015 12:00:00 AM,23.5,0.118
Montrose Beach,07/31/2015 12:00:00 AM,22.3,0.136
Montrose Beach,06/19/2016 03:00:00 AM,20.4,0.111
Ohio Street Beach,07/31/2015 12:00:00 AM,22.5,0.118
63rd Street Beach,07/30/2015 11:00:00 PM,23.8,0.12
Calumet Beach,07/31/2015 01:00:00 AM,23.5,0.113
63rd Street Beach,07/31/2015 01:00:00 AM,23.4,0.115
Montrose Beach,07/31/2015 01:00:00 AM,22.2,0.141
Ohio Street Beach,07/31/2015 01:00:00 AM,22.3,0.117
Ohio Street Beach,06/19/2016 03:00:00 AM,19.9,0.094
Calumet Beach,07/31/2015 02:00:00 AM,23.4,0.112
63rd Street Beach,07/31/2015 02:00:00 AM,23.2,0.115
Montrose Beach,07/31/2015 02:00:00 AM,22.1,0.148
Ohio Street Beach,07/31/2015 02:00:00 AM,22.2,0.105
Calumet Beach,07/26/2016 11:00:00 AM,22.2,0.107
Calumet Beach,07/31/2015 03:00:00 AM,23.3,0.11
63rd Street Beach,07/31/2015 03:00:00 AM,23,0.135
Montrose Beach,07/31/2015 03:00:00 AM,22.1,0.143
Ohio Street Beach,07/31/2015 03:00:00 AM,22.1,0.107
Calumet Beach,07/31/2015 04:00:00 AM,23.3,0.117
Montrose Beach,07/31/2015 04:00:00 AM,22,0.141
Ohio Street Beach,07/31/2015 04:00:00 AM,21.9,0.094
Calumet Beach,07/31/2015 05:00:00 AM,23.2,0.116
Montrose Beach,07/31/2015 05:00:00 AM,22,0.132
Ohio Street Beach,07/31/2015 05:00:00 AM,21.8,0.091
63rd Street Beach,07/31/2015 04:00:00 AM,22.9,0.131
Calumet Beach,07/31/2015 06:00:00 AM,23.1,0.109
63rd Street Beach,07/31/2015 06:00:00 AM,22.7,0.108
Montrose Beach,07/31/2015 06:00:00 AM,22,0.128
Ohio Street Beach,07/31/2015 06:00:00 AM,21.7,0.09
Calumet Beach,06/19/2016 04:00:00 AM,20.5,0.095
Calumet Beach,07/31/2015 07:00:00 AM,23,0.109
63rd Street Beach,07/31/2015 07:00:00 AM,22.7,0.094
Montrose Beach,07/31/2015 07:00:00 AM,21.9,0.121
Ohio Street Beach,07/31/2015 07:00:00 AM,21.7,0.1
Montrose Beach,06/19/2016 04:00:00 AM,20.3,0.106
Calumet Beach,07/31/2015 08:00:00 AM,23.1,0.121
Ohio Street Beach,06/19/2016 04:00:00 AM,19.8,0.088
Montrose Beach,07/31/2015 08:00:00 AM,21.9,0.12
Calumet Beach,06/19/2016 05:00:00 AM,20.4,0.084
Montrose Beach,06/19/2016 05:00:00 AM,20.1,0.107
Calumet Beach,07/31/2015 09:00:00 AM,23,0.106
Montrose Beach,07/31/2015 09:00:00 AM,22,0.105
63rd Street Beach,07/31/2015 08:00:00 AM,22.7,0.094
Ohio Street Beach,06/19/2016 05:00:00 AM,19.7,0.09
Ohio Street Beach,07/31/2015 08:00:00 AM,21.9,0.103
Calumet Beach,07/31/2015 10:00:00 AM,23.5,0.111
63rd Street Beach,07/31/2015 10:00:00 AM,22.9,0.096
Montrose Beach,07/31/2015 10:00:00 AM,22.2,0.106
Ohio Street Beach,07/31/2015 10:00:00 AM,22.3,0.103
Calumet Beach,06/19/2016 06:00:00 AM,20.3,0.074
Calumet Beach,07/31/2015 11:00:00 AM,23.9,0.099
63rd Street Beach,07/31/2015 11:00:00 AM,23.2,0.104
Montrose Beach,07/31/2015 11:00:00 AM,22.4,0.133
Ohio Street Beach,07/31/2015 11:00:00 AM,22.3,0.103
Montrose Beach,06/19/2016 06:00:00 AM,20,0.115
Calumet Beach,07/31/2015 12:00:00 PM,23.8,0.115
63rd Street Beach,07/31/2015 12:00:00 PM,23.4,0.157
Montrose Beach,07/31/2015 12:00:00 PM,22.6,0.179
Ohio Street Beach,07/31/2015 12:00:00 PM,22.9,0.117
Ohio Street Beach,06/19/2016 06:00:00 AM,19.7,0.099
Calumet Beach,07/31/2015 01:00:00 PM,23.6,0.113
63rd Street Beach,07/31/2015 01:00:00 PM,23.5,0.143
Montrose Beach,07/31/2015 01:00:00 PM,22.8,0.199
Ohio Street Beach,07/31/2015 01:00:00 PM,23.2,0.135
Calumet Beach,06/20/2016 03:00:00 AM,19.6,0.069
Calumet Beach,07/31/2015 02:00:00 PM,23.4,0.099
63rd Street Beach,07/31/2015 02:00:00 PM,23.5,0.183
Montrose Beach,07/31/2015 02:00:00 PM,23,0.22
Montrose Beach,06/20/2016 03:00:00 AM,18.9,0.105
Ohio Street Beach,06/20/2016 03:00:00 AM,20.3,0.077
Calumet Beach,06/20/2016 10:00:00 AM,20,0.085
Ohio Street Beach,07/31/2015 02:00:00 PM,23.5,0.166
Ohio Street Beach,07/31/2015 03:00:00 PM,23.9,0.173
Calumet Beach,07/31/2015 03:00:00 PM,23.1,0.129
63rd Street Beach,07/31/2015 03:00:00 PM,23.5,0.205
Montrose Beach,07/31/2015 03:00:00 PM,23.1,0.274
Calumet Beach,07/31/2015 05:00:00 PM,23.1,0.135
63rd Street Beach,07/31/2015 05:00:00 PM,23.3,0.195
Montrose Beach,07/31/2015 05:00:00 PM,23.1,0.298
Ohio Street Beach,07/31/2015 05:00:00 PM,24.3,0.183
Calumet Beach,07/31/2015 06:00:00 PM,22.8,0.149
Montrose Beach,07/31/2015 06:00:00 PM,23,0.3
63rd Street Beach,07/31/2015 06:00:00 PM,23.2,0.212
Ohio Street Beach,07/31/2015 06:00:00 PM,23.8,0.197
Calumet Beach,07/31/2015 08:00:00 PM,22.6,0.171
Montrose Beach,07/31/2015 08:00:00 PM,23.2,0.28
Ohio Street Beach,07/31/2015 08:00:00 PM,23.6,0.211
Calumet Beach,07/31/2015 09:00:00 PM,22.5,0.17
Montrose Beach,07/31/2015 09:00:00 PM,23.1,0.255
Ohio Street Beach,07/31/2015 09:00:00 PM,23.3,0.212
Calumet Beach,07/31/2015 10:00:00 PM,22.4,0.165
63rd Street Beach,07/31/2015 10:00:00 PM,22.7,0.18
Montrose Beach,07/31/2015 10:00:00 PM,23,0.235
Calumet Beach,07/31/2015 11:00:00 PM,22.4,0.189
Montrose Beach,07/31/2015 11:00:00 PM,22.9,0.216
Ohio Street Beach,07/31/2015 10:00:00 PM,23.1,0.17
Calumet Beach,8/1/2015 0:00,22.3,0.159
Montrose Beach,8/1/2015 0:00,22.9,0.192
Ohio Street Beach,07/31/2015 11:00:00 PM,22.9,0.15
63rd Street Beach,07/31/2015 11:00:00 PM,22.6,0.159
Calumet Beach,8/1/2015 1:00,22.2,0.141
63rd Street Beach,8/1/2015 1:00,22.4,0.131
Montrose Beach,8/1/2015 1:00,22.9,0.215
Ohio Street Beach,8/1/2015 1:00,22.7,0.143
Calumet Beach,8/1/2015 2:00,22.3,0.118
63rd Street Beach,8/1/2015 2:00,22.5,0.131
Montrose Beach,8/1/2015 2:00,22.8,0.208
Ohio Street Beach,8/1/2015 2:00,22.5,0.144
Calumet Beach,8/1/2015 3:00,22.2,0.114
63rd Street Beach,8/1/2015 3:00,22.5,0.125
Montrose Beach,8/1/2015 3:00,22.7,0.207
Calumet Beach,8/1/2015 8:00,22,0.133
Ohio Street Beach,8/1/2015 3:00,22.4,0.128
Calumet Beach,06/19/2016 08:00:00 AM,20.4,0.068
Calumet Beach,8/1/2015 4:00,22.1,0.113
63rd Street Beach,8/1/2015 4:00,22.4,0.126
Montrose Beach,8/1/2015 4:00,22.7,0.204
Ohio Street Beach,8/1/2015 4:00,22.3,0.131
Montrose Beach,06/19/2016 08:00:00 AM,19.9,0.105
Calumet Beach,8/1/2015 5:00,22.1,0.118
63rd Street Beach,8/1/2015 5:00,22.3,0.139
Montrose Beach,8/1/2015 5:00,22.6,0.216
Ohio Street Beach,8/1/2015 5:00,22.2,0.131
Ohio Street Beach,06/19/2016 08:00:00 AM,19.8,0.094
Calumet Beach,8/1/2015 6:00,22,0.123
Calumet Beach,06/19/2016 09:00:00 AM,20.4,0.079
Montrose Beach,8/1/2015 6:00,22.5,0.209
Ohio Street Beach,8/1/2015 6:00,22,0.149
Montrose Beach,06/19/2016 09:00:00 AM,19.9,0.102
Calumet Beach,8/1/2015 7:00,21.9,0.135
Montrose Beach,8/1/2015 7:00,22.5,0.212
Ohio Street Beach,8/1/2015 7:00,22,0.159
63rd Street Beach,8/1/2015 6:00,22.2,0.147
Ohio Street Beach,06/19/2016 09:00:00 AM,20.1,0.145
Calumet Beach,06/19/2016 10:00:00 AM,20.7,0.075
Montrose Beach,06/19/2016 10:00:00 AM,20.2,0.109
Ohio Street Beach,06/19/2016 10:00:00 AM,21,0.107
Calumet Beach,06/19/2016 11:00:00 AM,20.7,0.098
Montrose Beach,06/19/2016 11:00:00 AM,19.9,0.211
Ohio Street Beach,06/19/2016 11:00:00 AM,20.6,0.128
Osterman Beach,07/31/2015 12:00:00 AM,22.3,0.137
63rd Street Beach,8/1/2015 8:00,22.2,0.173
Montrose Beach,8/1/2015 8:00,22.6,0.208
Ohio Street Beach,8/1/2015 8:00,22,0.164
Calumet Beach,8/1/2015 9:00,22.1,0.137
63rd Street Beach,8/1/2015 9:00,22.2,0.168
Montrose Beach,8/1/2015 9:00,22.7,0.195
Calumet Beach,06/19/2016 12:00:00 PM,20.6,0.134
Calumet Beach,8/1/2015 10:00,22.4,0.142
63rd Street Beach,8/1/2015 10:00,22.5,0.169
Montrose Beach,8/1/2015 10:00,22.9,0.195
Montrose Beach,06/19/2016 12:00:00 PM,19.9,0.169
Ohio Street Beach,06/19/2016 12:00:00 PM,21.3,0.162
Calumet Beach,8/1/2015 11:00,22.7,0.136
63rd Street Beach,8/1/2015 11:00,22.9,0.169
Montrose Beach,8/1/2015 11:00,23.1,0.24
Ohio Street Beach,8/1/2015 9:00,22.2,0.166
Calumet Beach,8/1/2015 12:00,22.9,0.147
63rd Street Beach,8/1/2015 12:00,23,0.169
Montrose Beach,8/1/2015 12:00,23.3,0.251
Ohio Street Beach,8/1/2015 12:00,23,0.154
Calumet Beach,8/1/2015 15:00,23.5,0.124
Calumet Beach,06/19/2016 06:00:00 PM,20.3,0.132
Montrose Beach,8/1/2015 15:00,23.8,0.183
Ohio Street Beach,8/1/2015 15:00,24.1,0.18
63rd Street Beach,8/1/2015 15:00,23.7,0.164
Calumet Beach,8/1/2015 19:00,22.9,0.13
63rd Street Beach,8/1/2015 19:00,23.5,0.129
Montrose Beach,8/1/2015 19:00,23.7,0.169
Montrose Beach,06/19/2016 06:00:00 PM,20,0.135
Calumet Beach,8/1/2015 13:00,23,0.134
63rd Street Beach,8/1/2015 13:00,23.2,0.171
Montrose Beach,8/1/2015 13:00,23.5,0.216
Ohio Street Beach,8/1/2015 13:00,23.5,0.2
Calumet Beach,8/1/2015 14:00,23.4,0.136
63rd Street Beach,8/1/2015 14:00,23.5,0.161
Montrose Beach,8/1/2015 14:00,23.6,0.188
Ohio Street Beach,8/1/2015 14:00,23.7,0.169
Calumet Beach,8/1/2015 16:00,23.3,0.138
Montrose Beach,8/1/2015 16:00,23.8,0.205
Ohio Street Beach,8/1/2015 16:00,24.1,0.136
Calumet Beach,8/1/2015 17:00,23.2,0.129
Montrose Beach,8/1/2015 17:00,23.8,0.2
Ohio Street Beach,8/1/2015 17:00,24.2,0.136
Calumet Beach,8/1/2015 18:00,23.2,0.117
Montrose Beach,8/1/2015 18:00,23.8,0.226
63rd Street Beach,8/1/2015 17:00,23.7,0.145
Ohio Street Beach,8/1/2015 18:00,24.1,0.155
Calumet Beach,8/1/2015 20:00,22.9,0.127
63rd Street Beach,8/1/2015 20:00,23.3,0.121
Montrose Beach,8/1/2015 20:00,23.5,0.123
Ohio Street Beach,8/1/2015 20:00,23.7,0.146
Calumet Beach,8/1/2015 21:00,22.9,0.135
63rd Street Beach,8/1/2015 21:00,23.2,0.108
Montrose Beach,8/1/2015 21:00,23.4,0.124
Ohio Street Beach,8/1/2015 21:00,23.3,0.146
Calumet Beach,8/1/2015 22:00,22.9,0.106
63rd Street Beach,8/1/2015 22:00,23,0.112
Montrose Beach,8/1/2015 22:00,23.4,0.14
Ohio Street Beach,8/1/2015 22:00,23.2,0.12
Calumet Beach,06/19/2016 01:00:00 PM,20.9,0.139
Montrose Beach,06/19/2016 01:00:00 PM,19.7,0.185
Ohio Street Beach,06/19/2016 01:00:00 PM,20.7,0.172
Calumet Beach,06/19/2016 02:00:00 PM,20.7,0.119
Montrose Beach,06/19/2016 02:00:00 PM,19.7,0.197
